ticket_id,customer_id,created_date,issue_type,severity,resolution_time_hrs,resolved
TKT_0003418,CUST_005995,2023-01-14,Technical,Medium,29.13,1
TKT_0003419,CUST_005996,2024-09-06,Technical,Medium,36.49,1
TKT_0003420,CUST_005997,2022-11-12,Billing,Medium,26.53,1
TKT_0003421,CUST_005997,2023-07-27,Content,Low,6.39,1
TKT_0003422,CUST_006002,2022-12-10,Billing,High,58.09,1
TKT_0003423,CUST_006004,2022-06-23,Technical,Medium,28.84,1
TKT_0003424,CUST_006004,2023-12-29,Billing,Low,8.43,1
TKT_0003425,CUST_006010,2024-08-29,Billing,Low,9.34,1
TKT_0003426,CUST_006013,2022-03-17,Technical,Medium,26.65,1
TKT_0003427,CUST_006014,2022-05-03,Technical,Low,6.7,1
TKT_0003428,CUST_006015,2023-12-30,Technical,High,45.66,1
TKT_0003429,CUST_006017,2023-05-01,Content,Medium,20.96,1
TKT_0003430,CUST_006018,2024-01-05,Billing,High,42.58,1
TKT_0003431,CUST_006018,2023-05-09,Billing,Medium,19.37,1
TKT_0003432,CUST_006019,2024-10-11,Billing,High,58.18,1
TKT_0003433,CUST_006024,2023-10-12,Billing,Medium,21.95,1
TKT_0003434,CUST_006025,2024-12-04,Billing,Low,10.88,1
TKT_0003435,CUST_006026,2023-10-05,Content,Medium,34.45,1
TKT_0003436,CUST_006026,2023-10-01,Technical,Medium,14.07,1
TKT_0003437,CUST_006026,2024-09-25,Technical,Low,4.17,1
TKT_0003438,CUST_006028,2022-11-17,Technical,High,39.36,1
TKT_0003439,CUST_006029,2024-06-16,Content,Medium,7.79,1
TKT_0003440,CUST_006031,2024-01-04,Technical,High,56.8,1
TKT_0003441,CUST_006032,2023-02-02,Billing,Medium,35.99,1
TKT_0003442,CUST_006034,2023-06-21,Content,Medium,18.97,1
TKT_0003443,CUST_006038,2023-06-22,Billing,Medium,22.9,1
TKT_0003444,CUST_006040,2024-09-08,Technical,Low,8.51,1
TKT_0003445,CUST_006043,2024-04-02,Content,Medium,34.68,1
TKT_0003446,CUST_006044,2023-08-17,Billing,Medium,29.63,1
TKT_0003447,CUST_006045,2022-11-09,Technical,Medium,26.27,1
TKT_0003448,CUST_006045,2024-09-19,Billing,Medium,30.6,1
TKT_0003449,CUST_006047,2023-08-30,Billing,Low,5.37,1
TKT_0003450,CUST_006047,2023-04-07,Technical,Medium,18.94,0
TKT_0003451,CUST_006048,2022-12-24,Billing,Low,4.35,1
TKT_0003452,CUST_006051,2022-08-29,Technical,Low,8.45,1
TKT_0003453,CUST_006056,2024-12-16,Technical,Medium,23.56,1
TKT_0003454,CUST_006057,2022-12-28,Technical,Low,9.99,1
TKT_0003455,CUST_006057,2022-10-25,Billing,Low,6.53,1
TKT_0003456,CUST_006057,2024-03-08,Content,High,15.45,1
TKT_0003457,CUST_006061,2023-10-01,Content,Medium,36.68,1
TKT_0003458,CUST_006061,2023-06-21,Billing,Medium,25.37,1
TKT_0003459,CUST_006062,2022-01-27,Billing,Medium,29.32,1
TKT_0003460,CUST_006063,2024-03-24,Content,Low,1.74,1
TKT_0003461,CUST_006064,2023-04-14,Technical,High,62.83,1
TKT_0003462,CUST_006066,2024-02-28,Billing,Medium,20.34,1
TKT_0003463,CUST_006067,2023-03-15,Technical,Medium,9.77,1
TKT_0003464,CUST_006071,2023-05-26,Technical,Low,8.59,1
TKT_0003465,CUST_006074,2022-05-05,Technical,Low,5.18,1
TKT_0003466,CUST_006084,2023-09-29,Technical,High,38.57,0
TKT_0003467,CUST_006085,2023-04-09,Technical,High,62.13,1
TKT_0003468,CUST_006089,2024-12-30,Content,Medium,16.53,1
TKT_0003469,CUST_006092,2024-02-01,Billing,High,59.48,1
TKT_0003470,CUST_006092,2024-09-08,Billing,Medium,28.8,1
TKT_0003471,CUST_006093,2023-07-15,Billing,Low,5.81,1
TKT_0003472,CUST_006093,2023-02-19,Billing,Low,11.47,1
TKT_0003473,CUST_006093,2022-10-08,Technical,Low,12.47,1
TKT_0003474,CUST_006096,2023-01-15,Technical,High,39.47,1
TKT_0003475,CUST_006096,2024-12-10,Billing,Medium,24.83,1
TKT_0003476,CUST_006100,2024-11-17,Technical,Medium,29.35,1
TKT_0003477,CUST_006100,2022-04-17,Content,High,77.09,1
TKT_0003478,CUST_006106,2023-11-02,Billing,Low,10.03,1
TKT_0003479,CUST_006107,2024-02-18,Billing,High,46.68,1
TKT_0003480,CUST_006108,2024-05-14,Technical,Medium,36.36,1
TKT_0003481,CUST_006111,2024-12-11,Billing,Medium,17.73,1
TKT_0003482,CUST_006112,2024-05-10,Billing,Low,7.97,1
TKT_0003483,CUST_006112,2024-10-30,Billing,Medium,32.62,1
TKT_0003484,CUST_006121,2024-08-14,Technical,High,47.18,1
TKT_0003485,CUST_006123,2024-04-16,Technical,Low,2.3,1
TKT_0003486,CUST_006124,2024-06-10,Content,Low,6.87,1
TKT_0003487,CUST_006126,2023-06-14,Technical,High,64.19,1
TKT_0003488,CUST_006127,2023-09-20,Technical,Low,7.88,1
TKT_0003489,CUST_006128,2022-06-11,Technical,Medium,26.87,0
TKT_0003490,CUST_006130,2024-11-07,Technical,High,61.78,1
TKT_0003491,CUST_006131,2022-03-28,Content,Medium,13.35,1
TKT_0003492,CUST_006131,2024-08-24,Technical,Medium,30.52,1
TKT_0003493,CUST_006133,2024-11-22,Technical,Medium,16.22,1
TKT_0003494,CUST_006135,2024-03-03,Billing,High,52.66,1
TKT_0003495,CUST_006146,2023-07-31,Technical,Medium,16.42,1
TKT_0003496,CUST_006152,2024-08-14,Technical,Medium,14.94,1
TKT_0003497,CUST_006154,2022-06-16,Content,High,40.75,1
TKT_0003498,CUST_006155,2024-07-05,Content,Medium,31.57,1
TKT_0003499,CUST_006155,2022-12-21,Billing,High,54.97,1
TKT_0003500,CUST_006156,2023-11-08,Billing,Low,7.91,1
TKT_0003501,CUST_006158,2022-08-13,Technical,Low,8.59,1
TKT_0003502,CUST_006158,2022-07-28,Content,Medium,15.52,1
TKT_0003503,CUST_006158,2022-02-19,Billing,Low,10.86,1
TKT_0003504,CUST_006160,2022-09-12,Content,Low,5.74,1
TKT_0003505,CUST_006161,2024-07-03,Billing,High,59.23,1
TKT_0003506,CUST_006161,2023-11-03,Content,Medium,27.37,1
TKT_0003507,CUST_006162,2023-11-04,Content,Low,7.72,1
TKT_0003508,CUST_006164,2024-05-02,Content,Low,6.41,1
TKT_0003509,CUST_006165,2023-12-06,Billing,Medium,28.07,1
TKT_0003510,CUST_006165,2024-06-18,Technical,Medium,18.47,1
TKT_0003511,CUST_006166,2022-10-22,Billing,Low,14.19,1
TKT_0003512,CUST_006170,2023-06-06,Content,Low,6.04,1
TKT_0003513,CUST_006172,2024-08-30,Content,Medium,7.93,1
TKT_0003514,CUST_006173,2024-03-16,Content,Medium,22.04,1
TKT_0003515,CUST_006175,2024-05-18,Technical,High,29.16,1
TKT_0003516,CUST_006175,2023-03-09,Billing,Low,5.33,1
TKT_0003517,CUST_006176,2024-12-20,Technical,Medium,36.65,1
TKT_0003518,CUST_006180,2024-03-13,Billing,Medium,21.38,1
TKT_0003519,CUST_006183,2024-11-07,Technical,Low,8.72,1
TKT_0003520,CUST_006194,2024-03-08,Content,Low,10.53,1
TKT_0003521,CUST_006196,2023-04-24,Technical,Low,4.65,1
TKT_0003522,CUST_006198,2024-03-23,Billing,Low,10.01,1
TKT_0003523,CUST_006201,2024-01-12,Content,Medium,14.77,1
TKT_0003524,CUST_006202,2024-12-10,Billing,Low,6.26,1
TKT_0003525,CUST_006204,2024-10-17,Billing,Low,6.65,1
TKT_0003526,CUST_006204,2022-07-20,Technical,Low,10.42,1
TKT_0003527,CUST_006204,2024-02-06,Billing,Low,11.06,1
TKT_0003528,CUST_006204,2024-07-09,Technical,Medium,17.36,1
TKT_0003529,CUST_006205,2024-07-12,Billing,Low,6.24,1
TKT_0003530,CUST_006205,2023-11-23,Technical,Medium,28.89,1
TKT_0003531,CUST_006206,2022-08-26,Billing,Low,3.67,1
TKT_0003532,CUST_006206,2022-07-09,Billing,Low,6.68,1
TKT_0003533,CUST_006208,2022-12-23,Technical,Low,9.23,1
TKT_0003534,CUST_006211,2024-11-06,Content,Low,6.36,1
TKT_0003535,CUST_006212,2024-05-13,Content,Low,9.81,1
TKT_0003536,CUST_006214,2022-03-19,Billing,Low,8.78,1
TKT_0003537,CUST_006218,2022-07-20,Billing,Medium,16.47,1
TKT_0003538,CUST_006218,2024-09-22,Billing,Low,10.13,1
TKT_0003539,CUST_006219,2024-03-28,Technical,Medium,39.12,1
TKT_0003540,CUST_006220,2022-05-28,Technical,Medium,32.65,1
TKT_0003541,CUST_006223,2024-10-21,Content,Low,5.91,1
TKT_0003542,CUST_006224,2023-11-15,Technical,Low,9.67,1
TKT_0003543,CUST_006227,2023-07-04,Billing,High,49.59,1
TKT_0003544,CUST_006228,2022-04-01,Billing,Medium,26.03,1
TKT_0003545,CUST_006229,2022-11-29,Content,Low,2.69,1
TKT_0003546,CUST_006232,2024-07-30,Technical,Medium,26.72,1
TKT_0003547,CUST_006236,2023-03-18,Billing,Medium,31.9,1
TKT_0003548,CUST_006237,2022-11-20,Technical,Low,6.09,1
TKT_0003549,CUST_006238,2023-02-22,Content,Low,12.18,1
TKT_0003550,CUST_006241,2023-05-04,Technical,Medium,20.53,1
TKT_0003551,CUST_006241,2024-12-19,Technical,Medium,8.79,1
TKT_0003552,CUST_006244,2023-06-27,Billing,Low,9.32,1
TKT_0003553,CUST_006246,2023-01-16,Technical,Medium,27.5,1
TKT_0003554,CUST_006250,2022-07-23,Technical,Medium,14.6,1
TKT_0003555,CUST_006252,2023-02-13,Technical,Medium,28.28,1
TKT_0003556,CUST_006252,2022-06-06,Content,Medium,17.4,1
TKT_0003557,CUST_006258,2023-06-19,Content,Medium,25.61,1
TKT_0003558,CUST_006258,2024-02-25,Technical,Low,6.31,1
TKT_0003559,CUST_006261,2023-06-03,Technical,Low,5.5,1
TKT_0003560,CUST_006263,2024-05-02,Technical,Medium,26.19,1
TKT_0003561,CUST_006263,2022-03-10,Technical,Low,6.18,1
TKT_0003562,CUST_006268,2024-04-03,Billing,Medium,22.56,1
TKT_0003563,CUST_006268,2023-04-23,Content,Low,8.36,1
TKT_0003564,CUST_006270,2023-08-02,Content,Medium,27.15,1
TKT_0003565,CUST_006270,2023-06-01,Technical,Medium,32.29,1
TKT_0003566,CUST_006274,2022-05-11,Technical,Low,10.4,1
TKT_0003567,CUST_006274,2022-03-15,Technical,Low,9.45,0
TKT_0003568,CUST_006275,2022-08-20,Billing,Medium,24.0,1
TKT_0003569,CUST_006276,2023-07-25,Technical,Medium,34.22,1
TKT_0003570,CUST_006283,2023-12-14,Content,Medium,3.28,1
TKT_0003571,CUST_006288,2024-02-09,Content,Low,15.84,1
TKT_0003572,CUST_006289,2022-04-07,Billing,Low,8.97,1
TKT_0003573,CUST_006290,2024-02-14,Billing,Low,11.15,1
TKT_0003574,CUST_006291,2022-04-22,Billing,Low,12.51,1
TKT_0003575,CUST_006291,2024-07-06,Content,Medium,29.73,1
TKT_0003576,CUST_006296,2022-08-15,Billing,High,55.76,1
TKT_0003577,CUST_006296,2023-04-02,Content,Medium,7.77,1
TKT_0003578,CUST_006298,2023-06-23,Billing,Medium,14.53,1
TKT_0003579,CUST_006304,2022-11-03,Content,Low,4.06,0
TKT_0003580,CUST_006306,2023-05-06,Content,Low,4.41,0
TKT_0003581,CUST_006312,2024-07-25,Billing,Medium,11.37,1
TKT_0003582,CUST_006314,2022-01-16,Content,Low,6.89,1
TKT_0003583,CUST_006317,2022-01-06,Technical,Medium,25.25,1
TKT_0003584,CUST_006317,2023-05-16,Technical,Low,4.34,1
TKT_0003585,CUST_006318,2024-08-23,Technical,Low,2.15,1
TKT_0003586,CUST_006320,2022-09-26,Technical,Medium,30.5,1
TKT_0003587,CUST_006321,2024-05-09,Content,Low,9.36,1
TKT_0003588,CUST_006321,2024-08-10,Technical,Medium,32.14,1
TKT_0003589,CUST_006322,2024-06-01,Content,High,63.65,1
TKT_0003590,CUST_006324,2023-08-24,Technical,Medium,34.75,1
TKT_0003591,CUST_006327,2022-05-04,Content,Low,5.14,1
TKT_0003592,CUST_006327,2024-06-14,Content,Medium,16.06,1
TKT_0003593,CUST_006327,2023-06-06,Content,Medium,6.55,1
TKT_0003594,CUST_006328,2023-01-06,Technical,Low,9.27,1
TKT_0003595,CUST_006331,2022-03-20,Billing,High,31.47,1
TKT_0003596,CUST_006334,2024-05-17,Technical,Medium,20.47,0
TKT_0003597,CUST_006335,2023-01-31,Technical,High,50.24,1
TKT_0003598,CUST_006336,2023-08-17,Technical,Low,7.11,1
TKT_0003599,CUST_006336,2024-03-01,Billing,Medium,15.57,1
TKT_0003600,CUST_006337,2023-12-31,Technical,Medium,33.99,1
TKT_0003601,CUST_006340,2023-03-06,Content,Low,9.38,1
TKT_0003602,CUST_006344,2023-12-05,Billing,High,62.51,1
TKT_0003603,CUST_006344,2022-11-05,Billing,High,72.54,1
TKT_0003604,CUST_006346,2022-05-31,Content,Low,5.57,1
TKT_0003605,CUST_006352,2022-05-23,Technical,Low,8.97,1
TKT_0003606,CUST_006355,2023-06-11,Technical,High,53.66,1
TKT_0003607,CUST_006356,2022-01-01,Technical,High,58.22,1
TKT_0003608,CUST_006357,2022-05-21,Billing,High,63.91,1
TKT_0003609,CUST_006357,2022-11-17,Technical,Low,2.78,0
TKT_0003610,CUST_006357,2022-09-06,Billing,Low,12.78,1
TKT_0003611,CUST_006359,2024-03-17,Billing,High,37.21,1
TKT_0003612,CUST_006359,2024-04-27,Content,Medium,33.17,1
TKT_0003613,CUST_006365,2023-05-14,Technical,Low,12.58,1
TKT_0003614,CUST_006366,2024-03-23,Technical,High,46.19,1
TKT_0003615,CUST_006367,2023-11-03,Technical,Medium,30.27,1
TKT_0003616,CUST_006368,2022-08-31,Technical,Medium,28.11,1
TKT_0003617,CUST_006369,2023-04-09,Technical,High,59.64,1
TKT_0003618,CUST_006370,2024-01-29,Technical,Low,6.74,0
TKT_0003619,CUST_006370,2022-10-30,Content,Low,9.86,1
TKT_0003620,CUST_006372,2023-12-07,Technical,High,58.27,1
TKT_0003621,CUST_006374,2023-09-02,Technical,Medium,25.1,1
TKT_0003622,CUST_006375,2022-12-06,Technical,Medium,24.8,1
TKT_0003623,CUST_006375,2023-05-16,Billing,Low,6.71,1
TKT_0003624,CUST_006377,2024-09-30,Billing,Low,7.06,1
TKT_0003625,CUST_006380,2022-06-03,Technical,Medium,36.0,1
TKT_0003626,CUST_006382,2024-04-26,Billing,Low,9.08,1
TKT_0003627,CUST_006385,2024-09-23,Technical,Low,8.41,1
TKT_0003628,CUST_006386,2023-01-14,Content,Medium,29.46,1
TKT_0003629,CUST_006389,2022-12-03,Billing,Low,7.69,1
TKT_0003630,CUST_006392,2022-10-14,Technical,Medium,27.22,1
TKT_0003631,CUST_006401,2023-06-12,Technical,Low,8.61,1
TKT_0003632,CUST_006402,2022-07-28,Technical,Low,11.11,1
TKT_0003633,CUST_006410,2024-08-31,Content,Low,13.67,1
TKT_0003634,CUST_006416,2023-03-01,Billing,Medium,20.51,1
TKT_0003635,CUST_006417,2024-08-28,Technical,Medium,42.09,1
TKT_0003636,CUST_006419,2022-09-12,Billing,Medium,19.95,1
TKT_0003637,CUST_006419,2024-01-01,Billing,Medium,19.78,1
TKT_0003638,CUST_006421,2024-01-23,Technical,High,35.54,1
TKT_0003639,CUST_006421,2023-09-05,Technical,Low,5.64,1
TKT_0003640,CUST_006423,2023-06-27,Billing,Low,3.97,1
TKT_0003641,CUST_006424,2022-12-28,Content,Medium,23.37,1
TKT_0003642,CUST_006432,2022-10-09,Technical,Low,4.63,1
TKT_0003643,CUST_006433,2023-03-01,Technical,Medium,17.6,1
TKT_0003644,CUST_006433,2023-05-30,Technical,Low,8.56,1
TKT_0003645,CUST_006434,2023-10-30,Technical,High,59.67,1
TKT_0003646,CUST_006434,2024-07-05,Content,Low,4.16,1
TKT_0003647,CUST_006435,2022-10-11,Content,Low,4.95,1
TKT_0003648,CUST_006436,2024-12-10,Billing,Medium,31.57,1
TKT_0003649,CUST_006437,2023-10-03,Billing,Low,10.86,1
TKT_0003650,CUST_006438,2023-09-28,Content,Low,6.49,1
TKT_0003651,CUST_006438,2022-08-22,Billing,High,29.85,1
TKT_0003652,CUST_006440,2023-12-22,Content,Low,7.22,1
TKT_0003653,CUST_006440,2023-05-20,Content,Medium,22.76,1
TKT_0003654,CUST_006441,2023-04-10,Technical,Low,9.22,1
TKT_0003655,CUST_006443,2024-04-19,Technical,Low,5.82,1
TKT_0003656,CUST_006445,2024-07-26,Billing,Medium,18.24,1
TKT_0003657,CUST_006445,2022-08-27,Technical,Medium,37.98,1
TKT_0003658,CUST_006447,2024-11-16,Technical,High,47.86,1
TKT_0003659,CUST_006448,2024-03-13,Technical,High,50.46,1
TKT_0003660,CUST_006448,2022-05-23,Content,High,22.03,1
TKT_0003661,CUST_006449,2024-05-15,Technical,Low,11.9,1
TKT_0003662,CUST_006449,2023-05-10,Billing,Medium,18.71,1
TKT_0003663,CUST_006449,2022-08-24,Technical,Low,7.7,1
TKT_0003664,CUST_006453,2024-09-02,Billing,Low,10.04,1
TKT_0003665,CUST_006456,2022-05-28,Billing,Low,3.91,1
TKT_0003666,CUST_006456,2022-01-02,Technical,Low,2.36,1
TKT_0003667,CUST_006458,2024-06-26,Billing,Medium,23.97,1
TKT_0003668,CUST_006459,2024-10-22,Technical,Low,7.56,1
TKT_0003669,CUST_006459,2024-07-04,Content,Low,6.56,1
TKT_0003670,CUST_006459,2023-12-03,Technical,Low,5.95,1
TKT_0003671,CUST_006463,2024-09-05,Technical,High,49.3,1
TKT_0003672,CUST_006470,2022-03-26,Technical,Low,2.87,1
TKT_0003673,CUST_006475,2024-11-30,Content,Medium,25.62,1
TKT_0003674,CUST_006476,2023-12-21,Billing,Medium,9.03,1
TKT_0003675,CUST_006477,2023-10-07,Billing,Medium,20.98,1
TKT_0003676,CUST_006477,2024-07-01,Content,Low,12.19,1
TKT_0003677,CUST_006478,2022-12-05,Technical,Medium,26.39,1
TKT_0003678,CUST_006479,2022-03-17,Billing,High,34.35,1
TKT_0003679,CUST_006479,2023-12-24,Content,Medium,18.29,1
TKT_0003680,CUST_006480,2023-10-26,Content,Low,7.24,1
TKT_0003681,CUST_006483,2024-12-07,Billing,Medium,15.18,1
TKT_0003682,CUST_006483,2024-06-10,Content,Medium,7.09,1
TKT_0003683,CUST_006484,2022-03-10,Technical,Low,5.23,1
TKT_0003684,CUST_006486,2022-10-18,Billing,Low,5.31,1
TKT_0003685,CUST_006486,2024-10-27,Technical,Medium,22.06,1
TKT_0003686,CUST_006495,2022-01-21,Billing,Medium,6.95,1
TKT_0003687,CUST_006496,2024-04-17,Technical,Low,7.05,1
TKT_0003688,CUST_006498,2023-11-14,Content,Low,4.12,1
TKT_0003689,CUST_006500,2024-08-22,Technical,Medium,32.95,1
TKT_0003690,CUST_006500,2022-09-20,Billing,Low,12.95,1
TKT_0003691,CUST_006501,2022-07-05,Technical,Low,9.61,1
TKT_0003692,CUST_006502,2024-11-01,Technical,High,47.37,1
TKT_0003693,CUST_006502,2022-10-15,Technical,Low,6.7,1
TKT_0003694,CUST_006502,2024-02-12,Technical,Low,5.43,1
TKT_0003695,CUST_006502,2024-01-06,Technical,Low,8.97,1
TKT_0003696,CUST_006502,2024-12-05,Billing,Low,3.9,1
TKT_0003697,CUST_006504,2024-12-16,Technical,Medium,24.16,1
TKT_0003698,CUST_006505,2022-11-14,Technical,High,62.33,1
TKT_0003699,CUST_006505,2024-07-28,Billing,Medium,29.73,1
TKT_0003700,CUST_006506,2023-09-01,Technical,High,55.5,1
TKT_0003701,CUST_006508,2022-05-09,Billing,Medium,24.74,1
TKT_0003702,CUST_006508,2022-07-06,Technical,Low,8.35,1
TKT_0003703,CUST_006508,2022-11-03,Content,Medium,11.83,1
TKT_0003704,CUST_006516,2023-01-31,Technical,Medium,16.21,1
TKT_0003705,CUST_006518,2022-10-10,Content,Medium,14.64,1
TKT_0003706,CUST_006520,2024-09-09,Technical,Medium,29.54,1
TKT_0003707,CUST_006520,2023-07-10,Billing,Medium,15.75,1
TKT_0003708,CUST_006521,2022-06-30,Technical,High,28.05,1
TKT_0003709,CUST_006522,2023-08-07,Billing,Low,10.24,1
TKT_0003710,CUST_006523,2024-02-03,Technical,Low,10.07,1
TKT_0003711,CUST_006523,2022-08-09,Technical,Low,8.46,1
TKT_0003712,CUST_006524,2024-11-13,Technical,Low,5.37,1
TKT_0003713,CUST_006525,2024-03-11,Technical,Low,6.5,1
TKT_0003714,CUST_006526,2022-01-14,Billing,High,48.88,1
TKT_0003715,CUST_006528,2022-06-20,Content,Medium,6.84,1
TKT_0003716,CUST_006529,2024-08-15,Technical,Low,9.11,1
TKT_0003717,CUST_006532,2024-06-16,Technical,Medium,27.99,1
TKT_0003718,CUST_006535,2023-08-20,Billing,Medium,12.08,1
TKT_0003719,CUST_006535,2022-01-09,Technical,Low,8.77,1
TKT_0003720,CUST_006536,2024-04-14,Technical,High,34.8,1
TKT_0003721,CUST_006536,2024-04-22,Technical,Low,6.0,1
TKT_0003722,CUST_006537,2024-07-03,Billing,Low,8.96,1
TKT_0003723,CUST_006541,2023-12-27,Billing,Medium,31.64,1
TKT_0003724,CUST_006541,2024-10-29,Technical,Low,7.66,1
TKT_0003725,CUST_006543,2024-04-07,Technical,Medium,5.74,1
TKT_0003726,CUST_006544,2022-09-20,Technical,Medium,24.97,1
TKT_0003727,CUST_006548,2023-12-14,Technical,Low,4.13,1
TKT_0003728,CUST_006549,2023-01-19,Billing,Low,11.17,1
TKT_0003729,CUST_006550,2023-11-08,Technical,Medium,24.5,1
TKT_0003730,CUST_006551,2023-02-11,Billing,High,29.02,1
TKT_0003731,CUST_006551,2022-08-25,Billing,Low,7.9,1
TKT_0003732,CUST_006554,2023-12-18,Content,Low,14.78,1
TKT_0003733,CUST_006557,2023-06-03,Content,High,49.29,1
TKT_0003734,CUST_006563,2022-08-20,Technical,Low,8.24,1
TKT_0003735,CUST_006565,2022-07-18,Technical,Medium,39.95,1
TKT_0003736,CUST_006566,2023-11-09,Billing,Medium,33.73,1
TKT_0003737,CUST_006567,2022-06-19,Technical,Medium,12.32,1
TKT_0003738,CUST_006568,2024-12-08,Billing,Low,12.27,1
TKT_0003739,CUST_006568,2022-11-28,Technical,Low,4.59,1
TKT_0003740,CUST_006568,2023-04-20,Technical,Low,3.38,1
TKT_0003741,CUST_006570,2022-09-10,Technical,Low,9.09,1
TKT_0003742,CUST_006576,2023-12-06,Technical,Low,1.72,1
TKT_0003743,CUST_006577,2024-12-18,Billing,High,57.11,1
TKT_0003744,CUST_006578,2023-10-15,Technical,Medium,27.03,1
TKT_0003745,CUST_006580,2022-02-10,Content,Low,5.13,1
TKT_0003746,CUST_006582,2024-06-03,Billing,Medium,35.21,1
TKT_0003747,CUST_006584,2023-12-18,Technical,Low,8.27,1
TKT_0003748,CUST_006585,2024-04-11,Content,Low,10.2,1
TKT_0003749,CUST_006586,2024-08-03,Content,High,42.06,1
TKT_0003750,CUST_006587,2022-06-16,Technical,Low,4.8,1
TKT_0003751,CUST_006587,2023-05-07,Content,Medium,19.65,1
TKT_0003752,CUST_006588,2023-07-09,Technical,Low,13.59,1
TKT_0003753,CUST_006590,2022-10-10,Technical,Medium,29.6,1
TKT_0003754,CUST_006591,2022-03-25,Billing,Low,4.93,1
TKT_0003755,CUST_006592,2024-10-29,Technical,Low,12.17,1
TKT_0003756,CUST_006594,2024-08-11,Technical,Medium,33.88,1
TKT_0003757,CUST_006594,2023-06-20,Content,Medium,37.83,1
TKT_0003758,CUST_006594,2022-04-05,Technical,Medium,30.8,1
TKT_0003759,CUST_006597,2022-02-08,Content,High,50.42,1
TKT_0003760,CUST_006598,2023-11-14,Technical,Medium,31.28,1
TKT_0003761,CUST_006598,2022-01-04,Technical,Medium,19.38,1
TKT_0003762,CUST_006599,2022-01-12,Technical,Low,6.01,1
TKT_0003763,CUST_006601,2024-12-13,Technical,Medium,23.64,1
TKT_0003764,CUST_006603,2023-01-03,Technical,Medium,25.03,1
TKT_0003765,CUST_006605,2023-05-17,Billing,Low,6.1,1
TKT_0003766,CUST_006605,2024-08-17,Content,Medium,14.57,1
TKT_0003767,CUST_006605,2022-03-04,Technical,Low,9.69,1
TKT_0003768,CUST_006606,2024-07-20,Billing,Low,9.2,1
TKT_0003769,CUST_006612,2022-04-16,Billing,Medium,22.58,1
TKT_0003770,CUST_006612,2022-07-01,Billing,Low,13.93,1
TKT_0003771,CUST_006614,2024-05-17,Billing,Low,13.44,1
TKT_0003772,CUST_006616,2023-01-08,Technical,High,49.35,1
TKT_0003773,CUST_006617,2023-05-25,Content,Medium,13.36,1
TKT_0003774,CUST_006618,2024-05-29,Billing,Medium,24.29,1
TKT_0003775,CUST_006618,2022-01-19,Technical,Low,5.61,1
TKT_0003776,CUST_006620,2023-08-16,Billing,Medium,35.12,1
TKT_0003777,CUST_006622,2022-08-01,Content,Low,6.55,1
TKT_0003778,CUST_006623,2024-06-18,Billing,High,37.18,1
TKT_0003779,CUST_006624,2023-05-14,Technical,High,19.46,1
TKT_0003780,CUST_006634,2022-03-10,Technical,Medium,14.36,1
TKT_0003781,CUST_006636,2023-06-04,Technical,Medium,21.46,1
TKT_0003782,CUST_006641,2024-01-29,Technical,Low,9.03,1
TKT_0003783,CUST_006643,2023-09-02,Technical,Low,8.75,1
TKT_0003784,CUST_006645,2022-07-16,Content,Low,9.24,0
TKT_0003785,CUST_006646,2023-07-21,Technical,Medium,10.67,1
TKT_0003786,CUST_006647,2023-06-09,Billing,Low,4.92,1
TKT_0003787,CUST_006649,2024-11-30,Content,Low,0.92,1
TKT_0003788,CUST_006649,2024-11-30,Technical,Low,4.63,1
TKT_0003789,CUST_006650,2023-09-15,Billing,High,57.5,1
TKT_0003790,CUST_006651,2022-01-21,Technical,Low,10.77,0
TKT_0003791,CUST_006652,2022-09-21,Technical,Low,7.22,1
TKT_0003792,CUST_006655,2023-01-11,Billing,Low,11.41,0
TKT_0003793,CUST_006663,2023-06-22,Content,Low,4.44,1
TKT_0003794,CUST_006664,2024-04-05,Technical,Medium,15.61,1
TKT_0003795,CUST_006664,2024-09-25,Technical,Medium,19.31,1
TKT_0003796,CUST_006665,2023-06-02,Billing,Medium,19.85,1
TKT_0003797,CUST_006665,2024-01-01,Billing,Low,6.79,1
TKT_0003798,CUST_006665,2024-01-05,Billing,Medium,18.21,1
TKT_0003799,CUST_006669,2024-11-16,Technical,Low,9.53,1
TKT_0003800,CUST_006672,2024-01-13,Billing,Medium,30.0,1
TKT_0003801,CUST_006672,2023-07-24,Technical,Low,9.35,0
TKT_0003802,CUST_006673,2024-12-31,Technical,Low,13.64,1
TKT_0003803,CUST_006675,2022-08-02,Content,Low,7.61,1
TKT_0003804,CUST_006675,2022-08-15,Content,High,66.38,1
TKT_0003805,CUST_006675,2024-08-06,Content,Low,2.97,0
TKT_0003806,CUST_006677,2023-07-05,Billing,High,48.68,1
TKT_0003807,CUST_006679,2022-07-19,Technical,High,61.56,1
TKT_0003808,CUST_006681,2023-01-24,Content,Low,9.0,1
TKT_0003809,CUST_006681,2024-07-05,Technical,Medium,32.32,1
TKT_0003810,CUST_006682,2022-01-03,Technical,Medium,25.58,1
TKT_0003811,CUST_006685,2023-11-29,Content,Medium,32.53,1
TKT_0003812,CUST_006686,2022-07-30,Billing,Low,9.75,1
